75 152 (22, (1, 1, 1, 2, 2, 3, 2)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('', 'F'), ('+', 'G'), ('+', 'A'), ('', 'B')]
75 153 (22, (1, 1, 1, 2, 2, 3, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('-', 'F'), ('-', 'G'), ('', 'A'), ('', 'B')]
75 154 (23, (1, 1, 1, 2, 3, 1, 3)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('o', 'F'), ('o', 'G'), ('-', 'A'), ('o', 'B')]
75 155 (23, (1, 1, 1, 2, 3, 1, 3)) [(0, 'C'), ('+', 'D'), ('', 'E'), ('', 'F'), ('-', 'G'), ('-', 'A'), ('', 'B')]
75 156 (23, (1, 1, 1, 2, 3, 1, 3)) [(0, 'C'), ('-', 'D'), ('', 'E'), ('', 'F'), ('-', 'G'), ('o', 'A'), ('o', 'B')]
75 157 (23, (1, 1, 1, 2, 3, 1, 3)) [(0, 'C'), ('+', 'D'), ('', 'E'), ('x', 'F'), ('+', 'G'), ('', 'A'), ('-', 'B')]
75 158 (23, (1, 1, 1, 2, 3, 1, 3)) [(0, 'C'), ('', 'D'), ('+', 'E'), ('+', 'F'), ('x', 'G'), ('+', 'A'), ('', 'B')]
75 159 (23, (1, 1, 1, 2, 3, 1, 3)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('+', 'F'), ('', 'G'), ('+', 'A'), ('', 'B')]
75 160 (23, (1, 1, 1, 2, 3, 1, 3)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('-', 'F'), ('', 'G'), ('-', 'A'), ('', 'B')]
75 161 (24, (1, 1, 1, 2, 3, 2, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('o', 'F'), ('o', 'G'), ('-', 'A'), ('-', 'B')]
75 162 (24, (1, 1, 1, 2, 3, 2, 2)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('-', 'F'), ('o', 'G'), ('o', 'A'), ('-', 'B')]
75 163 (24, (1, 1, 1, 2, 3, 2, 2)) [(0, 'C'), ('', 'D'), ('', 'E'), ('', 'F'), ('-', 'G'), ('o', 'A'), ('o', 'B')]
75 164 (24, (1, 1, 1, 2, 3, 2, 2)) [(0, 'C'), ('+', 'D'), ('+', 'E'), ('x', 'F'), ('+', 'G'), ('', 'A'), ('-', 'B')]
75 165 (24, (1, 1, 1, 2, 3, 2, 2)) [(0, 'C'), ('', 'D'), ('+', 'E'), ('x', 'F'), ('x', 'G'), ('+', 'A'), ('', 'B')]
75 166 (24, (1, 1, 1, 2, 3, 2, 2)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('+', 'F'), ('+', 'G'), ('+', 'A'), ('', 'B')]
75 167 (24, (1, 1, 1, 2, 3, 2, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('-', 'F'), ('', 'G'), ('', 'A'), ('', 'B')]
75 168 (25, (1, 1, 1, 2, 4, 1, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('o', 'F'), ('o', 'G'), ('', 'A'), ('-', 'B')]
75 169 (25, (1, 1, 1, 2, 4, 1, 2)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('-', 'F'), ('o', 'G'), ('o', 'A'), ('', 'B')]
75 170 (25, (1, 1, 1, 2, 4, 1, 2)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('-', 'F'), ('o', 'G'), ('*', 'A'), ('*', 'B')]
75 171 (25, (1, 1, 1, 2, 4, 1, 2)) [(0, 'C'), ('x', 'D'), ('+', 'E'), ('x', 'F'), ('+', 'G'), ('', 'A'), ('-', 'B')]
75 172 (25, (1, 1, 1, 2, 4, 1, 2)) [(0, 'C'), ('', 'D'), ('x', 'E'), ('x', 'F'), ('x', 'G'), ('+', 'A'), ('', 'B')]
75 173 (25, (1, 1, 1, 2, 4, 1, 2)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('x', 'F'), ('+', 'G'), ('+', 'A'), ('', 'B')]
75 174 (25, (1, 1, 1, 2, 4, 1, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('-', 'F'), ('+', 'G'), ('', 'A'), ('', 'B')]
75 175 (26, (1, 1, 1, 3, 1, 1, 4)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('o', 'F'), ('-', 'G'), ('o', 'A'), ('*', 'B')]
75 176 (26, (1, 1, 1, 3, 1, 1, 4)) [(0, 'C'), ('x', 'D'), ('+', 'E'), ('+', 'F'), ('', 'G'), ('+', 'A'), ('', 'B')]
75 177 (26, (1, 1, 1, 3, 1, 1, 4)) [(0, 'C'), ('-', 'D'), ('+', 'E'), ('+', 'F'), ('', 'G'), ('-', 'A'), ('', 'B')]
75 178 (26, (1, 1, 1, 3, 1, 1, 4)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('+', 'F'), ('', 'G'), ('-', 'A'), ('o', 'B')]
75 179 (26, (1, 1, 1, 3, 1, 1, 4)) [(0, 'C'), ('+', 'D'), ('', 'E'), ('', 'F'), ('x', 'G'), ('+', 'A'), ('', 'B')]
75 180 (26, (1, 1, 1, 3, 1, 1, 4)) [(0, 'C'), ('-', 'D'), ('', 'E'), ('', 'F'), ('-', 'G'), ('+', 'A'), ('', 'B')]
75 181 (26, (1, 1, 1, 3, 1, 1, 4)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('', 'F'), ('-', 'G'), ('o', 'A'), ('', 'B')]
75 182 (27, (1, 1, 1, 3, 1, 2, 3)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('o', 'F'), ('-', 'G'), ('o', 'A'), ('o', 'B')]
75 183 (27, (1, 1, 1, 3, 1, 2, 3)) [(0, 'C'), ('+', 'D'), ('', 'E'), ('', 'F'), ('-', 'G'), ('', 'A'), ('-', 'B')]
75 184 (27, (1, 1, 1, 3, 1, 2, 3)) [(0, 'C'), ('', 'D'), ('+', 'E'), ('+', 'F'), ('', 'G'), ('-', 'A'), ('', 'B')]
75 185 (27, (1, 1, 1, 3, 1, 2, 3)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('+', 'F'), ('', 'G'), ('-', 'A'), ('o', 'B')]
75 186 (27, (1, 1, 1, 3, 1, 2, 3)) [(0, 'C'), ('+', 'D'), ('', 'E'), ('+', 'F'), ('x', 'G'), ('+', 'A'), ('', 'B')]
75 187 (27, (1, 1, 1, 3, 1, 2, 3)) [(0, 'C'), ('-', 'D'), ('', 'E'), ('', 'F'), ('', 'G'), ('+', 'A'), ('', 'B')]
75 188 (27, (1, 1, 1, 3, 1, 2, 3)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('', 'F'), ('-', 'G'), ('-', 'A'), ('', 'B')]
75 189 (28, (1, 1, 1, 3, 1, 3, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('o', 'F'), ('-', 'G'), ('o', 'A'), ('-', 'B')]
75 190 (28, (1, 1, 1, 3, 1, 3, 2)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('-', 'F'), ('o', 'G'), ('-', 'A'), ('o', 'B')]
75 191 (28, (1, 1, 1, 3, 1, 3, 2)) [(0, 'C'), ('+', 'D'), ('+', 'E'), ('+', 'F'), ('', 'G'), ('-', 'A'), ('', 'B')]
75 192 (28, (1, 1, 1, 3, 1, 3, 2)) [(0, 'C'), ('-', 'D'), ('', 'E'), ('+', 'F'), ('', 'G'), ('-', 'A'), ('o', 'B')]
75 193 (28, (1, 1, 1, 3, 1, 3, 2)) [(0, 'C'), ('+', 'D'), ('', 'E'), ('x', 'F'), ('x', 'G'), ('+', 'A'), ('', 'B')]
75 194 (28, (1, 1, 1, 3, 1, 3, 2)) [(0, 'C'), ('-', 'D'), ('', 'E'), ('', 'F'), ('+', 'G'), ('+', 'A'), ('', 'B')]
75 195 (28, (1, 1, 1, 3, 1, 3, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('', 'F'), ('-', 'G'), ('', 'A'), ('', 'B')]
75 196 (29, (1, 1, 1, 3, 2, 1, 3)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('o', 'F'), ('-', 'G'), ('-', 'A'), ('o', 'B')]
75 197 (29, (1, 1, 1, 3, 2, 1, 3)) [(0, 'C'), ('+', 'D'), ('', 'E'), ('', 'F'), ('-', 'G'), ('', 'A'), ('', 'B')]
75 198 (29, (1, 1, 1, 3, 2, 1, 3)) [(0, 'C'), ('-', 'D'), ('', 'E'), ('', 'F'), ('-', 'G'), ('o', 'A'), ('-', 'B')]
75 199 (29, (1, 1, 1, 3, 2, 1, 3)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('+', 'F'), ('', 'G'), ('-', 'A'), ('o', 'B')]
75 200 (29, (1, 1, 1, 3, 2, 1, 3)) [(0, 'C'), ('+', 'D'), ('+', 'E'), ('+', 'F'), ('x', 'G'), ('+', 'A'), ('', 'B')]
75 201 (29, (1, 1, 1, 3, 2, 1, 3)) [(0, 'C'), ('-', 'D'), ('', 'E'), ('+', 'F'), ('', 'G'), ('+', 'A'), ('', 'B')]
75 202 (29, (1, 1, 1, 3, 2, 1, 3)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('', 'F'), ('', 'G'), ('-', 'A'), ('', 'B')]
75 203 (30, (1, 1, 1, 3, 2, 2, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('o', 'F'), ('-', 'G'), ('-', 'A'), ('-', 'B')]
75 204 (30, (1, 1, 1, 3, 2, 2, 2)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('-', 'F'), ('o', 'G'), ('-', 'A'), ('-', 'B')]
75 205 (30, (1, 1, 1, 3, 2, 2, 2)) [(0, 'C'), ('', 'D'), ('', 'E'), ('', 'F'), ('-', 'G'), ('o', 'A'), ('-', 'B')]
75 206 (30, (1, 1, 1, 3, 2, 2, 2)) [(0, 'C'), ('', 'D'), ('', 'E'), ('+', 'F'), ('', 'G'), ('-', 'A'), ('o', 'B')]
75 207 (30, (1, 1, 1, 3, 2, 2, 2)) [(0, 'C'), ('+', 'D'), ('+', 'E'), ('x', 'F'), ('x', 'G'), ('+', 'A'), ('', 'B')]
75 208 (30, (1, 1, 1, 3, 2, 2, 2)) [(0, 'C'), ('-', 'D'), ('', 'E'), ('+', 'F'), ('+', 'G'), ('+', 'A'), ('', 'B')]
75 209 (30, (1, 1, 1, 3, 2, 2, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('', 'F'), ('', 'G'), ('', 'A'), ('', 'B')]
75 210 (31, (1, 1, 1, 3, 3, 1, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('o', 'F'), ('-', 'G'), ('', 'A'), ('-', 'B')]
75 211 (31, (1, 1, 1, 3, 3, 1, 2)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('-', 'F'), ('o', 'G'), ('-', 'A'), ('', 'B')]
75 212 (31, (1, 1, 1, 3, 3, 1, 2)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('-', 'F'), ('o', 'G'), ('*', 'A'), ('o', 'B')]
75 213 (31, (1, 1, 1, 3, 3, 1, 2)) [(0, 'C'), ('+', 'D'), ('', 'E'), ('+', 'F'), ('', 'G'), ('-', 'A'), ('o', 'B')]
75 214 (31, (1, 1, 1, 3, 3, 1, 2)) [(0, 'C'), ('+', 'D'), ('x', 'E'), ('x', 'F'), ('x', 'G'), ('+', 'A'), ('', 'B')]
75 215 (31, (1, 1, 1, 3, 3, 1, 2)) [(0, 'C'), ('-', 'D'), ('', 'E'), ('x', 'F'), ('+', 'G'), ('+', 'A'), ('', 'B')]
75 216 (31, (1, 1, 1, 3, 3, 1, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('', 'F'), ('+', 'G'), ('', 'A'), ('', 'B')]
75 217 (32, (1, 1, 1, 4, 1, 1, 3)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('o', 'F'), ('', 'G'), ('-', 'A'), ('o', 'B')]
75 218 (32, (1, 1, 1, 4, 1, 1, 3)) [(0, 'C'), ('+', 'D'), ('', 'E'), ('', 'F'), ('-', 'G'), ('+', 'A'), ('', 'B')]
75 219 (32, (1, 1, 1, 4, 1, 1, 3)) [(0, 'C'), ('-', 'D'), ('', 'E'), ('', 'F'), ('-', 'G'), ('o', 'A'), ('', 'B')]
75 220 (32, (1, 1, 1, 4, 1, 1, 3)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('', 'F'), ('-', 'G'), ('o', 'A'), ('*', 'B')]
75 221 (32, (1, 1, 1, 4, 1, 1, 3)) [(0, 'C'), ('x', 'D'), ('+', 'E'), ('+', 'F'), ('x', 'G'), ('+', 'A'), ('', 'B')]
75 222 (32, (1, 1, 1, 4, 1, 1, 3)) [(0, 'C'), ('-', 'D'), ('+', 'E'), ('+', 'F'), ('', 'G'), ('+', 'A'), ('', 'B')]
75 223 (32, (1, 1, 1, 4, 1, 1, 3)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('+', 'F'), ('', 'G'), ('-', 'A'), ('', 'B')]
75 224 (33, (1, 1, 1, 4, 1, 2, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('o', 'F'), ('', 'G'), ('-', 'A'), ('-', 'B')]
75 225 (33, (1, 1, 1, 4, 1, 2, 2)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('-', 'F'), ('o', 'G'), ('', 'A'), ('-', 'B')]
75 226 (33, (1, 1, 1, 4, 1, 2, 2)) [(0, 'C'), ('', 'D'), ('', 'E'), ('', 'F'), ('-', 'G'), ('o', 'A'), ('', 'B')]
75 227 (33, (1, 1, 1, 4, 1, 2, 2)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('', 'F'), ('-', 'G'), ('o', 'A'), ('*', 'B')]
75 228 (33, (1, 1, 1, 4, 1, 2, 2)) [(0, 'C'), ('x', 'D'), ('+', 'E'), ('x', 'F'), ('x', 'G'), ('+', 'A'), ('', 'B')]
75 229 (33, (1, 1, 1, 4, 1, 2, 2)) [(0, 'C'), ('-', 'D'), ('+', 'E'), ('+', 'F'), ('+', 'G'), ('+', 'A'), ('', 'B')]
75 230 (33, (1, 1, 1, 4, 1, 2, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('+', 'F'), ('', 'G'), ('', 'A'), ('', 'B')]
75 231 (34, (1, 1, 1, 4, 2, 1, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('o', 'F'), ('', 'G'), ('', 'A'), ('-', 'B')]
75 232 (34, (1, 1, 1, 4, 2, 1, 2)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('-', 'F'), ('o', 'G'), ('', 'A'), ('', 'B')]
75 233 (34, (1, 1, 1, 4, 2, 1, 2)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('-', 'F'), ('o', 'G'), ('*', 'A'), ('-', 'B')]
75 234 (34, (1, 1, 1, 4, 2, 1, 2)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('', 'F'), ('-', 'G'), ('o', 'A'), ('*', 'B')]
75 235 (34, (1, 1, 1, 4, 2, 1, 2)) [(0, 'C'), ('x', 'D'), ('x', 'E'), ('x', 'F'), ('x', 'G'), ('+', 'A'), ('', 'B')]
75 236 (34, (1, 1, 1, 4, 2, 1, 2)) [(0, 'C'), ('-', 'D'), ('+', 'E'), ('x', 'F'), ('+', 'G'), ('+', 'A'), ('', 'B')]
75 237 (34, (1, 1, 1, 4, 2, 1, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('+', 'F'), ('+', 'G'), ('', 'A'), ('', 'B')]
75 238 (35, (1, 1, 1, 5, 1, 1, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('o', 'F'), ('+', 'G'), ('', 'A'), ('-', 'B')]
75 239 (35, (1, 1, 1, 5, 1, 1, 2)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('-', 'F'), ('o', 'G'), ('+', 'A'), ('', 'B')]
75 240 (35, (1, 1, 1, 5, 1, 1, 2)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('-', 'F'), ('o', 'G'), ('*', 'A'), ('', 'B')]
75 241 (35, (1, 1, 1, 5, 1, 1, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('-', 'F'), ('o', 'G'), ('*', 'A'), ('-*', 'B')]
75 242 (35, (1, 1, 1, 5, 1, 1, 2)) [(0, 'C'), ('^', 'D'), ('x', 'E'), ('x', 'F'), ('x', 'G'), ('+', 'A'), ('', 'B')]
75 243 (35, (1, 1, 1, 5, 1, 1, 2)) [(0, 'C'), ('-', 'D'), ('x', 'E'), ('x', 'F'), ('+', 'G'), ('+', 'A'), ('', 'B')]
75 244 (35, (1, 1, 1, 5, 1, 1, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('x', 'F'), ('+', 'G'), ('', 'A'), ('', 'B')]
75 245 (36, (1, 1, 2, 1, 1, 2, 4)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('-', 'F'), ('o', 'G'), ('*', 'A'), ('*', 'B')]
75 246 (36, (1, 1, 2, 1, 1, 2, 4)) [(0, 'C'), ('x', 'D'), ('+', 'E'), ('+', 'F'), ('+', 'G'), ('', 'A'), ('-', 'B')]
75 247 (36, (1, 1, 2, 1, 1, 2, 4)) [(0, 'C'), ('', 'D'), ('x', 'E'), ('x', 'F'), ('+', 'G'), ('+', 'A'), ('', 'B')]
75 248 (36, (1, 1, 2, 1, 1, 2, 4)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('x', 'F'), ('+', 'G'), ('', 'A'), ('', 'B')]
75 249 (36, (1, 1, 2, 1, 1, 2, 4)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('-', 'F'), ('+', 'G'), ('', 'A'), ('-', 'B')]
75 250 (36, (1, 1, 2, 1, 1, 2, 4)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('-', 'F'), ('-', 'G'), ('+', 'A'), ('', 'B')]
75 251 (36, (1, 1, 2, 1, 1, 2, 4)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('-', 'F'), ('o', 'G'), ('o', 'A'), ('', 'B')]
75 252 (37, (1, 1, 2, 1, 1, 3, 3)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('-', 'F'), ('o', 'G'), ('*', 'A'), ('o', 'B')]
75 253 (37, (1, 1, 2, 1, 1, 3, 3)) [(0, 'C'), ('+', 'D'), ('', 'E'), ('', 'F'), ('', 'G'), ('-', 'A'), ('o', 'B')]
75 254 (37, (1, 1, 2, 1, 1, 3, 3)) [(0, 'C'), ('+', 'D'), ('x', 'E'), ('x', 'F'), ('+', 'G'), ('+', 'A'), ('', 'B')]
75 255 (37, (1, 1, 2, 1, 1, 3, 3)) [(0, 'C'), ('-', 'D'), ('', 'E'), ('x', 'F'), ('+', 'G'), ('', 'A'), ('', 'B')]
75 256 (37, (1, 1, 2, 1, 1, 3, 3)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('', 'F'), ('+', 'G'), ('', 'A'), ('-', 'B')]
75 257 (37, (1, 1, 2, 1, 1, 3, 3)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('-', 'F'), ('', 'G'), ('+', 'A'), ('', 'B')]
75 258 (37, (1, 1, 2, 1, 1, 3, 3)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('-', 'F'), ('o', 'G'), ('-', 'A'), ('', 'B')]
75 259 (38, (1, 1, 2, 1, 1, 4, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('-', 'F'), ('o', 'G'), ('*', 'A'), ('-', 'B')]
75 260 (38, (1, 1, 2, 1, 1, 4, 2)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('-', 'F'), ('-', 'G'), ('o', 'A'), ('*', 'B')]
75 261 (38, (1, 1, 2, 1, 1, 4, 2)) [(0, 'C'), ('x', 'D'), ('x', 'E'), ('x', 'F'), ('+', 'G'), ('+', 'A'), ('', 'B')]
75 262 (38, (1, 1, 2, 1, 1, 4, 2)) [(0, 'C'), ('-', 'D'), ('+', 'E'), ('x', 'F'), ('+', 'G'), ('', 'A'), ('', 'B')]
75 263 (38, (1, 1, 2, 1, 1, 4, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('+', 'F'), ('+', 'G'), ('', 'A'), ('-', 'B')]
75 264 (38, (1, 1, 2, 1, 1, 4, 2)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('-', 'F'), ('+', 'G'), ('+', 'A'), ('', 'B')]
75 265 (38, (1, 1, 2, 1, 1, 4, 2)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('-', 'F'), ('o', 'G'), ('', 'A'), ('', 'B')]
75 266 (39, (1, 1, 2, 1, 2, 1, 4)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('-', 'F'), ('o', 'G'), ('o', 'A'), ('*', 'B')]
75 267 (39, (1, 1, 2, 1, 2, 1, 4)) [(0, 'C'), ('x', 'D'), ('+', 'E'), ('+', 'F'), ('+', 'G'), ('', 'A'), ('', 'B')]
75 268 (39, (1, 1, 2, 1, 2, 1, 4)) [(0, 'C'), ('-', 'D'), ('+', 'E'), ('+', 'F'), ('', 'G'), ('', 'A'), ('-', 'B')]
75 269 (39, (1, 1, 2, 1, 2, 1, 4)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('x', 'F'), ('+', 'G'), ('', 'A'), ('', 'B')]
75 270 (39, (1, 1, 2, 1, 2, 1, 4)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('-', 'F'), ('+', 'G'), ('', 'A'), ('-', 'B')]
75 271 (39, (1, 1, 2, 1, 2, 1, 4)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('', 'F'), ('-', 'G'), ('+', 'A'), ('', 'B')]
75 272 (39, (1, 1, 2, 1, 2, 1, 4)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('-', 'F'), ('-', 'G'), ('o', 'A'), ('', 'B')]
75 273 (40, (1, 1, 2, 1, 2, 2, 3)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('-', 'F'), ('o', 'G'), ('o', 'A'), ('o', 'B')]
75 274 (40, (1, 1, 2, 1, 2, 2, 3)) [(0, 'C'), ('+', 'D'), ('', 'E'), ('', 'F'), ('', 'G'), ('-', 'A'), ('-', 'B')]
75 275 (40, (1, 1, 2, 1, 2, 2, 3)) [(0, 'C'), ('', 'D'), ('+', 'E'), ('+', 'F'), ('', 'G'), ('', 'A'), ('-', 'B')]
75 276 (40, (1, 1, 2, 1, 2, 2, 3)) [(0, 'C'), ('', 'D'), ('', 'E'), ('x', 'F'), ('+', 'G'), ('', 'A'), ('', 'B')]
75 277 (40, (1, 1, 2, 1, 2, 2, 3)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('', 'F'), ('+', 'G'), ('', 'A'), ('-', 'B')]
75 278 (40, (1, 1, 2, 1, 2, 2, 3)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('', 'F'), ('', 'G'), ('+', 'A'), ('', 'B')]
75 279 (40, (1, 1, 2, 1, 2, 2, 3)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('-', 'F'), ('-', 'G'), ('-', 'A'), ('', 'B')]
75 280 (41, (1, 1, 2, 1, 2, 3, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('-', 'F'), ('o', 'G'), ('o', 'A'), ('-', 'B')]
75 281 (41, (1, 1, 2, 1, 2, 3, 2)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('-', 'F'), ('-', 'G'), ('o', 'A'), ('o', 'B')]
75 282 (41, (1, 1, 2, 1, 2, 3, 2)) [(0, 'C'), ('+', 'D'), ('+', 'E'), ('+', 'F'), ('', 'G'), ('', 'A'), ('-', 'B')]
75 283 (41, (1, 1, 2, 1, 2, 3, 2)) [(0, 'C'), ('', 'D'), ('+', 'E'), ('x', 'F'), ('+', 'G'), ('', 'A'), ('', 'B')]
75 284 (41, (1, 1, 2, 1, 2, 3, 2)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('+', 'F'), ('+', 'G'), ('', 'A'), ('-', 'B')]
75 285 (41, (1, 1, 2, 1, 2, 3, 2)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('', 'F'), ('+', 'G'), ('+', 'A'), ('', 'B')]
75 286 (41, (1, 1, 2, 1, 2, 3, 2)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('-', 'F'), ('-', 'G'), ('', 'A'), ('', 'B')]
75 287 (42, (1, 1, 2, 1, 3, 1, 3)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('-', 'F'), ('o', 'G'), ('-', 'A'), ('o', 'B')]
75 288 (42, (1, 1, 2, 1, 3, 1, 3)) [(0, 'C'), ('+', 'D'), ('', 'E'), ('', 'F'), ('', 'G'), ('-', 'A'), ('', 'B')]
75 289 (42, (1, 1, 2, 1, 3, 1, 3)) [(0, 'C'), ('-', 'D'), ('', 'E'), ('', 'F'), ('-', 'G'), ('-', 'A'), ('o', 'B')]
75 290 (42, (1, 1, 2, 1, 3, 1, 3)) [(0, 'C'), ('+', 'D'), ('', 'E'), ('x', 'F'), ('+', 'G'), ('', 'A'), ('', 'B')]
75 291 (42, (1, 1, 2, 1, 3, 1, 3)) [(0, 'C'), ('-', 'D'), ('', 'E'), ('', 'F'), ('+', 'G'), ('', 'A'), ('-', 'B')]
75 292 (42, (1, 1, 2, 1, 3, 1, 3)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('+', 'F'), ('', 'G'), ('+', 'A'), ('', 'B')]
75 293 (42, (1, 1, 2, 1, 3, 1, 3)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('-', 'F'), ('', 'G'), ('-', 'A'), ('', 'B')]
75 294 (43, (1, 1, 2, 1, 3, 2, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('-', 'F'), ('o', 'G'), ('-', 'A'), ('-', 'B')]
75 295 (43, (1, 1, 2, 1, 3, 2, 2)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('-', 'F'), ('-', 'G'), ('o', 'A'), ('-', 'B')]
75 296 (43, (1, 1, 2, 1, 3, 2, 2)) [(0, 'C'), ('', 'D'), ('', 'E'), ('', 'F'), ('-', 'G'), ('-', 'A'), ('o', 'B')]
75 297 (43, (1, 1, 2, 1, 3, 2, 2)) [(0, 'C'), ('+', 'D'), ('+', 'E'), ('x', 'F'), ('+', 'G'), ('', 'A'), ('', 'B')]
75 298 (43, (1, 1, 2, 1, 3, 2, 2)) [(0, 'C'), ('-', 'D'), ('', 'E'), ('+', 'F'), ('+', 'G'), ('', 'A'), ('-', 'B')]
75 299 (43, (1, 1, 2, 1, 3, 2, 2)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('+', 'F'), ('+', 'G'), ('+', 'A'), ('', 'B')]
75 300 (43, (1, 1, 2, 1, 3, 2, 2)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('-', 'F'), ('', 'G'), ('', 'A'), ('', 'B')]
75 301 (44, (1, 1, 2, 1, 4, 1, 2)) [(0, 'C'), ('-', 'D'), ('o', 'E'), ('-', 'F'), ('o', 'G'), ('', 'A'), ('-', 'B')]
75 302 (44, (1, 1, 2, 1, 4, 1, 2)) [(0, 'C'), ('', 'D'), ('-', 'E'), ('-', 'F'), ('-', 'G'), ('o', 'A'), ('', 'B')]
75 303 (44, (1, 1, 2, 1, 4, 1, 2)) [(0, 'C'), ('-', 'D'), ('-', 'E'), ('-', 'F'), ('o', 'G'), ('o', 'A'), ('*', 'B')]
75 304 (44, (1, 1, 2, 1, 4, 1, 2)) [(0, 'C'), ('x', 'D'), ('+', 'E'), ('x', 'F'), ('+', 'G'), ('', 'A'), ('', 'B')]
